2453830.79791 18.865 0.052 3.83 659.0
2453832.79224 18.910 0.052 4.26 533.0
2453832.82845 18.783 0.042 3.88 538.0
2453833.69883 18.825 0.051 4.41 676.0
2453834.84081 19.016 0.052 3.84 556.0
2453835.79122 18.895 0.045 3.66 577.0
2453836.78930 18.845 0.054 4.06 748.0
2453837.78619 18.927 0.052 3.60 695.0
2453838.79036 18.940 0.072 5.03 755.0
2453839.78631 18.780 0.049 3.77 835.0
2453840.79341 18.909 0.062 4.28 831.0
2453841.77150 18.915 0.056 3.75 879.0
2453845.76930 19.006 0.075 5.34 643.0
2453846.77693 19.051 0.056 3.82 574.0
2453847.85257 18.975 0.057 3.92 658.0
2453848.80055 18.882 0.051 4.14 587.0
2453849.80296 18.934 0.055 4.11 604.0
2453850.74663 18.933 0.055 4.11 601.0
2453851.75653 18.863 0.052 4.57 523.0
2453852.74503 18.894 0.066 5.50 601.0
2453853.73779 18.929 0.037 3.12 472.0
2453856.72668 18.886 0.052 3.56 677.0
2453858.78685 18.962 0.061 5.17 499.0
2453859.68404 18.973 0.068 5.56 535.0
2453860.87697 19.109 0.092 5.77 777.0
2453861.71883 18.837 0.052 4.37 610.0
2453862.73225 18.952 0.051 3.60 676.0
2453863.74389 18.917 0.046 3.56 603.0
2453864.73704 18.831 0.043 3.38 598.0
2453865.62242 18.856 0.055 3.95 872.0
2453866.62265 18.919 0.061 4.11 929.0
2453867.77533 18.964 0.064 4.09 840.0
2453867.80405 18.885 0.060 3.97 871.0
2453868.62189 18.998 0.077 4.14 1292.0
2453869.78731 18.895 0.076 4.18 1235.0
2453873.60860 19.130 0.078 4.95 665.0
2453874.83101 18.870 0.054 4.40 625.0
2453875.60323 18.900 0.049 4.18 555.0
2453876.71104 19.086 0.054 4.00 522.0
2453877.59781 18.894 0.051 4.85 538.0
2453880.70113 19.013 0.057 4.36 546.0
2453881.70933 18.840 0.046 3.74 619.0
2453882.64433 18.867 0.045 3.76 541.0
2453883.69693 18.809 0.042 3.81 532.0
2453886.65570 18.833 0.051 4.83 527.0
2453887.65128 18.929 0.049 3.99 527.0
2453889.80594 18.917 0.054 4.27 612.0
2453890.59658 18.905 0.059 4.45 703.0
2453891.72933 18.803 0.051 4.66 573.0
2453892.78218 18.819 0.049 4.39 590.0
2453893.68030 18.978 0.065 5.06 547.0
2453894.72780 18.725 0.054 5.21 557.0
2453896.67008 19.027 0.085 5.15 921.0
2453900.58053 18.985 0.069 4.51 832.0
2453901.60074 18.938 0.065 4.75 673.0
2453902.61534 18.924 0.048 3.70 643.0
2453903.71113 18.887 0.057 4.37 659.0
2453904.59834 18.819 0.043 3.90 554.0
2453905.59861 18.912 0.045 3.45 552.0
2453906.58669 18.893 0.059 4.48 651.0
2453907.64351 18.864 0.075 6.65 566.0
2453908.57664 19.034 0.058 3.23 854.0
2453909.58271 18.849 0.041 3.55 512.0
2453910.63791 18.929 0.056 4.50 547.0
2453912.58412 18.815 0.039 3.24 613.0
2453913.58165 18.788 0.041 4.27 523.0
2453914.59958 18.847 0.050 4.18 603.0
2453915.57949 18.882 0.044 3.63 552.0
2453916.63070 18.963 0.064 5.02 600.0
2453917.67115 18.913 0.059 4.77 612.0
2453918.66978 18.906 0.048 3.68 560.0
2453919.61097 18.805 0.053 4.59 554.0
2453920.56294 19.041 0.059 4.16 572.0
2453920.84051 19.092 0.065 3.88 768.0
2453921.57503 18.987 0.087 5.55 797.0
2453930.61589 18.748 0.052 4.09 793.0
2453931.56105 18.965 0.072 5.06 710.0
2453931.69865 18.806 0.052 4.87 565.0
2453932.65153 19.152 0.072 4.46 631.0
2453933.56519 19.074 0.052 3.38 617.0
2453934.53588 18.847 0.051 3.91 665.0
2453935.61405 18.880 0.045 3.90 500.0
2453936.53638 18.956 0.058 4.36 601.0
2453937.61198 18.973 0.058 4.41 553.0
2453938.54502 19.174 0.086 5.17 625.0
2453940.68106 18.877 0.042 3.92 451.0
2453944.61606 19.080 0.062 4.84 510.0
2453945.56643 19.003 0.056 4.10 597.0
2453946.56363 18.719 0.051 4.74 606.0
2453950.56713 18.824 0.048 4.55 519.0
2453951.57584 18.812 0.065 5.40 674.0
2453956.61296 19.131 0.088 4.74 895.0
2453957.55058 18.877 0.066 5.37 700.0
2453958.62304 19.008 0.075 4.58 868.0
2453959.56325 18.838 0.056 4.76 627.0
2453960.54095 18.736 0.042 4.16 511.0
2453961.61614 18.887 0.084 6.27 722.0
2453963.58609 19.121 0.059 4.19 518.0
2453964.57584 18.827 0.045 4.14 500.0
2453965.56941 18.925 0.046 3.86 481.0
2453966.55730 18.790 0.046 3.77 567.0
2453967.58975 18.910 0.066 5.55 568.0
2453968.54387 19.163 0.087 5.74 634.0
2453969.55125 18.973 0.051 4.03 520.0
2453970.55613 18.829 0.056 5.28 492.0
2453971.59617 18.665 0.058 5.77 535.0
2453973.62590 19.002 0.057 4.69 480.0
2453974.55827 18.775 0.073 6.77 560.0
2453975.55325 18.905 0.053 4.53 565.0
2453976.55078 18.954 0.052 4.22 550.0
2453979.56543 18.875 0.068 5.59 640.0
2453982.48440 18.795 0.114 5.91 1717.0
2453986.62736 19.142 0.096 5.44 827.0
2453987.54735 18.733 0.050 4.16 748.0
2453988.56027 18.998 0.049 3.68 581.0
2453989.63005 18.921 0.079 5.60 772.0
2453991.52306 19.004 0.083 6.47 595.0
2453994.59164 19.043 0.076 5.16 622.0
2453995.61932 18.896 0.048 4.12 524.0
2453999.52581 18.694 0.056 5.18 575.0
2454001.54919 18.992 0.065 4.21 724.0
2454002.54589 19.171 0.064 4.07 541.0
2454004.56878 19.015 0.091 6.30 691.0
2454005.58425 18.964 0.064 4.52 672.0
2454006.56993 18.863 0.052 4.17 620.0
2454011.48694 18.657 0.057 5.27 758.0
2454012.57382 18.774 0.083 6.46 846.0
2454015.51357 18.836 0.083 5.75 891.0
2454017.48818 18.747 0.057 4.54 822.0
2454019.49245 18.903 0.075 5.79 698.0
2454021.48883 19.058 0.112 5.84 1030.0
2454024.52798 19.005 0.065 4.42 705.0
2454026.52352 18.834 0.060 5.16 662.0
2454028.53962 18.829 0.065 4.94 749.0
2454031.53955 19.154 0.113 6.33 793.0
2454145.87907 18.860 0.099 6.55 1123.0
2454151.83858 18.814 0.063 5.43 698.0
2454154.84819 18.859 0.057 4.25 741.0
2454157.81848 18.792 0.062 5.00 859.0
2454159.83484 18.857 0.065 4.86 845.0
2454161.88846 18.917 0.075 5.41 880.0
