   54057.839803    -374.4839     643.8845    -464.4956     643.9793    0.0737
   54062.025685      -0.0000         -nan       0.0000         -nan      -nan
   54062.816959     253.1269     631.3837     248.2120     631.4076    0.1563
   54063.030891      -0.0000         -nan       0.0000         -nan      -nan
   54067.920162    -412.5443     267.0019    -418.6499     267.0110    0.2905
   54068.951911      -0.0000         -nan       0.0000         -nan      -nan
   54069.071971      -0.0000         -nan       0.0000         -nan      -nan
   54069.985316      -0.0000         -nan       0.0000         -nan      -nan
   54070.975053      -0.0000         -nan       0.0000         -nan      -nan
   54071.947659      -0.0000         -nan       0.0000         -nan      -nan
   54072.062691      -0.0000         -nan       0.0000         -nan      -nan
   54073.024805      -0.0000         -nan       0.0000         -nan      -nan
   54073.995071    3573.3721     630.4924    3559.2895     630.5102    0.7905
   54075.936159      -0.0000         -nan       0.0000         -nan      -nan
   54077.016146      -0.0000         -nan       0.0000         -nan      -nan
   54083.926384      -0.0000         -nan       0.0000         -nan      -nan
   54091.008425      -0.0000         -nan       0.0000         -nan      -nan
   54098.870853      -0.0000         -nan       0.0000         -nan      -nan
   54100.015071      -0.0000         -nan       0.0000         -nan      -nan
   54100.861408      -0.0000         -nan       0.0000         -nan      -nan
   54103.964556      -0.0000         -nan       0.0000         -nan      -nan
   54104.874304      -0.0000         -nan       0.0000         -nan      -nan
   54105.920547      -0.0000         -nan       0.0000         -nan      -nan
   54106.868027      -0.0000         -nan       0.0000         -nan      -nan
   54106.962727      -0.0000         -nan       0.0000         -nan      -nan
   54108.964487      -0.0000         -nan       0.0000         -nan      -nan
   54109.870530      -0.0000         -nan       0.0000         -nan      -nan
   54110.831717      -0.0000         -nan       0.0000         -nan      -nan
   54113.832469      -0.0000         -nan       0.0000         -nan      -nan
   54113.945998      -0.0000         -nan       0.0000         -nan      -nan
   54114.830617      -0.0000         -nan       0.0000         -nan      -nan
   54116.835981      -0.0000         -nan       0.0000         -nan      -nan
   54120.835376      -0.0000         -nan       0.0000         -nan      -nan
   54121.877940      -0.0000         -nan       0.0000         -nan      -nan
   54122.832745      -0.0000         -nan       0.0000         -nan      -nan
   54124.835989      -0.0000         -nan       0.0000         -nan      -nan
   54139.849848      -0.0000         -nan       0.0000         -nan      -nan
   54143.859836      -0.0000         -nan       0.0000         -nan      -nan
   54153.864041      -0.0000         -nan       0.0000         -nan      -nan
   54327.069268    -372.6850     642.5539    -375.3131     642.5859    0.4124
   54327.176723    -357.6664     519.7147    -359.8459     519.7324    0.3567
   54328.172537   -1457.3013     644.3303   -1461.5308     644.3840    0.6911
   54329.014104      -5.0170         -nan    4734.9067     488.1556    0.7268
   54329.160452    -399.0010     546.1588    -397.7038     546.1711    0.3630
   54330.109365      34.3982     432.6216      34.8671     432.6447    0.0567
   54331.185644    -111.0044     430.7297    -112.5512     430.7351    0.1467
   54332.005887      -0.0000         -nan       0.0000         -nan      -nan
   54332.079042     217.6473     348.5447     227.0458     348.5712    0.1481
   54332.212436    -467.0824     648.0701    -472.2935     648.1035    0.3843
   54333.028561      -0.0152         -nan      47.9148      21.2887    0.0394
   54333.141334     103.5944     487.7720     107.6418     487.8050    0.1199
   54333.219809    -140.7310     205.0678    -139.6561     205.1089    0.3040
   54334.011969      -0.0000         -nan       0.0000         -nan      -nan
   54334.076988    -319.3221     481.3963    -315.0007     481.4264    0.2897
   54334.151855    -253.0322     343.7758    -257.3182     343.8244    0.3113
   54335.030782     602.0022     440.9633     597.1628     441.0006    0.5725
   54335.093246    -209.2288     639.5317    -212.1434     639.5544    0.2184
   54335.206386     398.4752     577.2519     392.6612     577.2934    0.3533
   54336.086550    -326.5236     376.3997    -326.2686     376.4346    0.4059
   54336.151581     -70.6079     636.6798     -72.9530     636.7327    0.0777
   54337.991166      -0.0000         -nan       0.0000         -nan      -nan
   54338.098563      85.2001     655.2221      81.8327     655.2600    0.0697
   54338.220432    -454.2712     638.0557    -458.9153     638.0900    0.3884
   54339.081801     203.5483     596.9133     197.7939     596.9417    0.1371
   54339.132267     325.5077     560.4631     321.3175     560.4963    0.2966
   54340.191186     122.6286     307.0140     119.9197     307.0576    0.1076
   54342.107974     190.6921     208.1075     193.4672     208.1488    0.2263
   54342.165531     -45.4938     371.9964     -41.6415     372.0685    0.0233
   54344.144538     236.7289     582.8982     227.4519     582.9308    0.1212
   54358.038062      96.9239     298.4029      97.9871     298.4355    0.1938
   54358.071695    1102.1769     646.7114    1095.0080     646.7570    0.7035
   54358.135919      83.6731     238.9423      87.3799     238.9788    0.1470
   54359.083823    -403.2481     494.1391    -411.5708     494.1851    0.3049
   54359.138207    -188.7419     258.9251    -184.3500     258.9863    0.1408
   54359.919368     957.5109     434.9049     874.2063     414.3927    0.3452
   54359.996993    -196.8191     405.9060    -201.0472     405.9408    0.2030
   54360.211783     -94.4971     261.6024     -92.8189     261.6390    0.1509
   54360.887610      -5.1207         -nan    3423.0217     567.7585    0.8525
   54361.160972      88.1579     406.0645      89.5783     406.0962    0.0925
   54361.216848    1459.1830     644.6882    1452.3688     644.7256    0.8041
   54361.860825      -0.0000         -nan       0.0000         -nan      -nan
   54361.948813      -0.5619         -nan     493.0619     274.5278    0.4898
   54362.169117     371.9451     618.6269     367.1760     618.6474    0.3148
   54362.880633      -0.0000         -nan       0.0000         -nan      -nan
   54363.010028     -66.2927     110.9903     -65.1609     111.0184    0.2828
   54363.099807     381.8282     573.7605     377.6959     573.7838    0.2961
   54363.233566     642.4244     620.2601     635.3824     620.2769    0.4488
   54363.867530      -0.0000         -nan       0.0000         -nan      -nan
   54363.922113     108.8289     435.8979     109.5370     435.9288    0.1126
   54364.044786     338.1464     283.1267     344.2789     283.1689    0.3532
   54364.160226     -26.1127     116.6856     -23.7178     116.7119    0.0618
   54368.041842    1476.7774     632.3661    1467.9593     632.3952    0.6925
   54368.096319     129.1477     553.1110     127.5108     553.1245    0.1131
   54368.897419     390.9521     388.1870     392.7997     388.2240    0.2344
   54369.065793    1635.3224     620.1038    1630.9511     620.1276    0.6766
   54369.133857    1216.1105     613.9605    1171.9657     614.0276    0.3528
   54369.887826      -3.3582         -nan    6908.8131     267.6754    0.3962
   54370.094450    -161.5198     514.1886    -165.8923     514.2140    0.1216
   54370.916703     214.8375     608.9329     210.5178     608.9570    0.1366
   54371.027501    1463.1138     627.3723    1462.7152     627.4635    0.6200
   54371.115939     525.2080     598.4822     517.2544     598.5166    0.3398
   54371.215042    1003.7151     620.8603     996.7742     620.9118    0.5772
   54372.076773      60.6598     429.4759      63.2607     429.5135    0.0748
   54376.069273    1218.7077     617.8056    1211.9397     617.8322    0.7009
   54376.145977    1218.1366     638.7197    1212.2337     638.7492    0.7152
   54376.214248     343.5955     505.1480     340.6444     505.1705    0.3237
   54376.890447     -63.3318     178.3851     -61.6590     178.4222    0.1441
   54376.996982     -73.9705     586.5020     -77.6948     586.5258    0.0744
   54377.120904     180.0375     481.6635     179.3897     481.6925    0.1781
   54379.896162     299.3812     477.4217     297.1709     477.4415    0.3710
   54380.104011    1522.8880     631.1913    1489.5278     631.2838    0.3664
   54380.232538    2174.1780     633.8882    2145.8705     633.9563    0.5391
   54381.884236     165.9305     642.6504     161.8890     642.6730    0.1431
   54383.006401     556.3575     647.6433     550.5664     647.6700    0.5252
   54383.866921     488.3416     576.4259     486.0021     576.4523    0.4459
   54384.040258     644.8582     653.0233     638.2990     653.0569    0.4094
   54386.853808       3.1942         -nan    -702.1306     532.5982    0.3538
   54388.860451      34.5729    1057.3277       4.5203     548.5327    0.0025
   54389.870875     112.9664     645.8596     105.6387     645.9020    0.0950
   54391.868050     -42.0224     618.9013     -49.2753     618.9299    0.0432
   54392.852392      -0.4645     420.4899      -1.3559     420.5253    0.0017
   54393.857552      -0.2386         -nan     237.9900     414.3807    0.2158
   54394.054548     141.4555     367.9148     144.2904     367.9479    0.1645
   54394.916237    -125.3854     572.1505    -130.5011     572.1751    0.1324
   54395.938779    -115.6675     396.3265    -120.0358     396.3329    0.0826
   54396.035877     300.2865     343.0442     299.8917     343.0477    0.4341
   54396.151227     352.5021     612.0340     345.0720     612.0548    0.2496
   54396.851539     292.4163     321.0503     294.8146     321.0832    0.2569
   54396.993552    1575.2782     647.8102    1561.3111     647.8707    0.5960
   54397.048353     603.9963     601.4301     601.4504     601.4502    0.3978
   54397.154204     -92.9899     341.9307    -101.0940     341.9770    0.0546
   54397.888667    -611.6401     353.6809    -621.5180     353.7275    0.3465
   54398.013865     278.8755     640.4284     263.2611     640.4739    0.1334
   54398.090305     -52.7125     205.2759     -50.8747     205.3095    0.0703
   54398.837015     -13.4640     350.5411     -21.1808     350.5792    0.0166
   54402.023185     563.6944     548.0259     562.0195     548.0408    0.4262
   54403.034103     322.6963     616.7377     314.3848     616.7611    0.2148
   54405.005508     389.7605     557.3837     384.9098     557.4057    0.2651
   54405.927183    -697.6320     632.3443    -703.3780     632.4080    0.5494
   54406.907883     -72.8847     161.3746     -69.2823     161.4087    0.1345
   54407.841616       2.1856     391.3119       1.0543     391.3448    0.0013
   54408.931783    1286.8577     636.0870    1282.4179     636.1180    0.6293
   54409.888016    -116.4206     323.2158    -112.3461     323.2580    0.1442
   54449.848981    1107.4639     563.2720    1106.5313     563.3126    0.6430
   54458.951591     396.5630     645.1443     390.8230     645.1639    0.3226
   54464.980226    -322.8090     647.2337    -331.1276     647.2617    0.2553
   54468.853790      93.6645     584.8984      88.7871     584.9143    0.0684
   54472.924215     107.9567     511.5905     102.5140     511.6243    0.1118
   54477.876428    -168.6933     306.7975    -168.2330     306.8436    0.1891
   54478.915807    -429.3114     647.0825    -433.4874     647.1078    0.3276
   54481.899128      66.1697     371.0117      64.1048     371.0178    0.0934
   54721.979146     185.1179     566.2236     181.7776     566.2373    0.1759
   54722.130799     433.4154     633.4430     428.5937     633.4669    0.3713
   54722.964461    -577.8897     638.8758    -586.2566     638.9063    0.3616
   54723.150340   -1270.4847     646.5459   -1271.9012     646.5688    0.7145
   54728.888316   -1215.0425     624.4905   -1216.4209     624.5010    0.7694
   54729.115002    -139.5330     628.6687    -143.9125     628.7049    0.1161
   54729.992063     149.3109     569.7505     141.8415     569.7723    0.1134
   54730.867771      -0.0000         -nan       0.0000         -nan      -nan
   54731.112905     680.2881     512.6946     676.4540     512.7157    0.4470
   54731.858816     -36.7597     377.8795     -42.1454     377.9192    0.0413
   54732.056065    -768.6320     589.0377    -775.0459     589.0766    0.5197
   54732.117206     101.1220     182.7743     103.1714     182.8065    0.1922
   54732.975148    -286.2285     651.3438    -293.4958     651.3874    0.2195
   54733.114483     363.8751     556.6259     350.4281     556.6614    0.1935
   54738.231546     508.5471     604.2846     504.8651     604.3103    0.4707
   54742.831602     117.7065     621.2973     110.3930     621.3216    0.0755
   54743.027685    -738.8648     466.8447    -741.7861     466.8545    0.6877
   54743.828278       3.5771         -nan    -704.3975     604.5333    0.4846
   54744.034301     288.6855     573.2746     282.3359     573.3190    0.1977
   54745.971025    1273.3816     637.5762    1260.2104     637.6074    0.6306
   54746.109845    -119.2349     640.5456    -126.6583     640.5785    0.0926
   54746.969733     -20.4827     360.9646     -19.2133     361.0127    0.0183
   54747.012534   -1177.1984     635.4340   -1182.8167     635.4745    0.7120
   54747.037456     256.4461     611.6379     245.9875     611.6667    0.1561
   54747.057180    -777.8948     579.8042    -782.7050     579.8309    0.5619
   54747.110852     140.3655     257.4567     126.1904     257.5013    0.0756
   54747.944900    -451.5566     400.2995    -456.9439     400.3379    0.4293
   54748.155688    -389.2256     625.7575    -399.8649     625.7910    0.2491
   54749.990436    1247.1581     641.9746    1240.5307     641.9920    0.6340
   54750.054532     765.3716     613.2356     761.2186     613.2599    0.4885
   54754.866813     197.1258     601.6465     184.9586     601.6741    0.0805
   54755.022698    -237.8337     636.0682    -248.6446     636.1226    0.1615
   54755.110949      96.7213     327.6668     100.1848     327.6956    0.1125
   54756.039912     -99.6193     590.4199    -105.1746     590.4338    0.0731
   54756.208894   -1218.5054     626.1796   -1233.6178     626.2010    0.4532
   54759.843448    -377.0914     642.5801    -393.8947     642.6509    0.2454
   54760.020326    -880.7838     647.5865    -899.8013     647.6557    0.3315
   54760.114982     288.9503     583.0237     281.4735     583.0659    0.2531
   54760.951581     337.3234     649.4171     324.9222     649.4600    0.2199
   54761.164093     434.1952     605.5476     429.3910     605.5722    0.3880
   54764.833260     297.8851     586.0699     289.5303     586.0903    0.2338
   54766.949102     127.0429     647.9274     112.8368     647.9807    0.0731
   54776.813932    -577.9104     570.9205    -582.4330     570.9421    0.4288
   54777.114146    -859.9856     641.9271    -866.0525     641.9470    0.5019
   54777.814296   -1296.4566     486.9386   -1302.5239     486.9759    0.7625
   54778.807330    -387.8445     611.4224    -423.7044     611.4744    0.1136
   54779.889474    -217.2546     566.4203    -238.4228     566.4501    0.0906
   54780.026488    -616.7855     643.8265    -627.6349     643.8603    0.3230
   54781.110710      -0.0000         -nan       0.0000         -nan      -nan
   54781.820937    -829.3559     447.2662    -834.9649     447.3029    0.5978
   54781.993015     -99.8814     625.9461    -105.8348     625.9624    0.0684
   54782.109602     289.1231     645.1066     278.2534     645.1268    0.1457
   54782.878280    -545.2337     641.5531    -560.6109     641.5959    0.2702
   54782.961587    -295.6486     518.8149    -306.4085     518.8350    0.1894
   54784.972068    -511.3887     294.2958    -515.4375     294.3503    0.4691
   54785.808638   -1354.2987     644.8926   -1367.2446     644.9387    0.5595
   54785.958383   -1765.8601     542.0883   -1769.6821     542.0974    0.7943
   54786.114890    -546.6349     596.5594    -553.9272     596.5782    0.4305
   54786.801530   -1346.6356     632.3849   -1362.4313     632.4388    0.6280
   54786.944743   -1802.2541     643.4557   -1816.4662     643.5142    0.7510
   54787.113039    -436.5673     647.5936    -447.9272     647.6263    0.2669
   54787.801133   -1513.0183     636.3492   -1521.9182     636.3873    0.6548
   54788.009055   -1153.8792     638.4684   -1161.2358     638.5009    0.6389
   54788.111388    -865.5077     648.1363    -873.7465     648.1655    0.5602
   54788.809424   -1545.3288     641.6069   -1549.9590     641.6415    0.7362
   54789.824058    -767.7273     535.8096    -780.4379     535.8403    0.4545
   54793.792379     -63.0957     644.4769     -78.8283     644.5159    0.0406
   54794.009876    -600.1506     632.9866    -610.6249     633.0212    0.4031
   54794.887530    -972.0308     629.2747    -984.4554     629.3152    0.4825
   54795.838209    -169.1640     419.7883    -192.0998     419.8588    0.0464
   54798.831529   -1561.6861     589.0687   -1570.7821     589.0976    0.5748
   54799.819477   -1303.8029     641.6039   -1308.1099     641.6267    0.7268
   54800.842969    -677.1711     607.4994    -717.0553     607.5606    0.1949
   54801.825306   -2192.8439     579.6119   -2215.8281     579.6519    0.5412
   54802.053558   -1225.2359     645.3614   -1239.8126     645.3993    0.5637
   54802.887122   -3574.7499     627.1183   -3980.3599     627.4858    0.2860
   54804.861224     157.3939     409.6547     153.0334     409.6703    0.1211
   54805.824508   -2365.9198     600.0903   -2375.4673     600.1255    0.7661
   54807.819816    -667.9174     618.4294    -694.7939     618.4918    0.2675
   54807.944722   -2947.8070     632.5625   -2948.2437     632.5859    0.8509
   54808.803814    -906.5118     528.3233    -927.1380     528.3578    0.3311
   54810.818032    1459.4112     643.6470   -4596.6626     648.7229    0.0912
   54811.814957    -551.9494     441.1965    -732.1983     441.3533    0.0923
   54811.944625   -1412.5173     486.6410   -1423.4818     486.6565    0.5747
   54813.900954   -1178.0663     544.4478   -1191.7823     544.4770    0.5114
   54814.002216   -1271.6980     522.3924   -1282.2372     522.4101    0.5839
   54816.808573   -1417.2141     567.3395   -1429.6526     567.3611    0.6248
   54816.945915   -2036.6226     648.7497   -2053.4859     648.7945    0.6934
   54817.795868   -1565.5013     346.4918   -1582.3971     346.5789    0.6479
   54818.793768   -2074.3895     596.7380   -2091.3884     596.7784    0.6183
   54818.918720   -1595.5260     587.5761   -1613.8019     587.6129    0.5978
   54819.939857    -847.9863     546.2411    -861.8512     546.2651    0.4052
   54820.870647   -1637.7050     602.6250   -1667.4714     602.6926    0.5215
   54820.928430   -1354.8819     648.6561   -1382.3140     648.7098    0.4179
   54821.811562   -2530.1888     632.8724   -2551.4787     632.9276    0.6679
   54822.020296   -1763.9859     574.7497   -1786.3283     574.7897    0.5966
   54822.801048   -2468.7612     615.0082   -2501.1500     615.0637    0.5719
   54828.796834   -2255.4572     647.3552   -2307.9052     647.4739    0.5068
   54833.799382   -3156.9896     647.6990   -3220.3511     647.8394    0.6062
   54833.898684   -2722.8252     560.8233   -2729.8369     560.8522    0.7737
   54834.864915   -2646.7966     582.4307   -2655.8714     582.4650    0.7800
   54835.932008   -3295.2065     623.7931   -3303.6997     623.8295    0.7850
   54841.808627   -1811.1349     603.7026   -1814.7847     603.7252    0.7169
   54844.878420   -1192.5921     300.3236   -1209.7628     300.3819    0.5419
   54845.807404   -2731.1915     567.1250   -2741.0948     567.1678    0.6841
   54850.813522   -2389.4476     634.7470   -2403.1692     634.7915    0.7030
   54851.829471   -3191.2047     630.5979   -3191.6738     630.6124    0.8464
   54852.906484   -2352.3254     584.3154   -2357.5819     584.3450    0.7978
   54854.885684    -449.9642     183.6915    -454.7697     183.7190    0.4452
   54857.888094   -1262.7523     390.8666   -1273.2082     390.9261    0.4775
   54858.811510   -1695.1698     415.7014   -1709.9450     415.7509    0.5990
   54859.832322    -278.2840     112.6527    -284.9024     112.6853    0.3780
