   54368.096319   -2299.0984    1246.0050   -2303.7190    1246.2166    0.4128
   54368.897419     840.5966     859.9862     843.8607     860.2164    0.2323
   54369.065793     971.3046    1364.9102     973.3028    1365.1321    0.3020
   54369.133857    5659.4364    1385.6688    5221.1729    1385.9732    0.1304
   54369.887826    2496.2083    1155.9212    2504.9147    1156.1746    0.5923
   54370.094450   -1133.0128    1154.0182   -1112.3266    1154.2582    0.2490
   54370.916703   -7876.9720    1377.5717   -7911.5267    1377.9455    0.7328
   54371.027501   -7354.6884    1378.8364   -7466.3336    1379.2501    0.5302
   54371.115939  -13517.7925    1356.7770  -13595.7910    1357.2264    0.8742
   54371.215042   -5156.4606    1368.8755   -5241.0739    1369.2137    0.4760
   54372.076773  -10606.0977     962.5185  -10738.2248     962.8868    0.8010
   54376.069273  -13033.1914    1400.6403  -13069.5750    1401.0050    0.9002
   54376.145977   -5149.5786    1439.4100   -5202.2224    1439.7530    0.5711
   54376.214248   -2357.8335    1086.8591   -2358.6880    1087.0404    0.4697
   54376.890447   -1125.5738     387.4708   -1138.4626     387.5985    0.4848
   54376.996982   -5088.6961    1324.5219   -5091.9545    1324.8366    0.7224
   54377.120904   -2804.7945    1079.1930   -2818.5255    1079.4521    0.5978
   54379.896162    -104.7253    1023.4200    -105.9165    1023.5963    0.0402
   54380.104011   24499.8276    1392.9280   16105.7430    1396.2248    0.1523
   54380.232538   -1461.7934    1408.1477   -1528.5176    1408.4964    0.1720
   54381.884236   23542.7866    1439.4588   15082.1214    1441.5682    0.1086
   54383.006401   -5411.3046    1448.0682   -5435.5066    1448.3110    0.7120
   54383.866921     365.9567    1254.3228     382.1341    1254.5239    0.0952
   54384.040258   -5644.6277    1461.9814   -5625.8332    1462.2261    0.7798
   54386.853808    5811.4446    1236.3974    5821.1456    1236.5625    0.7986
   54388.860451    4442.5074    1230.9937    4443.4769    1231.2814    0.7507
   54389.870875    7563.9896    1441.8343    7572.9876    1442.1177    0.8914
   54391.868050    4243.0793    1393.5325    4234.2432    1393.8088    0.7227
   54392.852392    -323.7366     935.0285    -319.2845     935.2474    0.0789
   54393.857552    2013.3423    1116.7674    2030.6930    1116.9690    0.3761
   54394.054548    -568.7837     813.5922    -569.8495     813.7839    0.1865
   54394.916237    2553.5423    1242.3345    2565.1956    1242.5423    0.6962
   54395.938779   -1424.5925     844.2441   -1418.9509     844.3436    0.4608
   54396.035877    -403.2328     728.0315    -404.2740     728.1282    0.2377
   54396.151227     620.7302    1344.8535     616.7535    1345.0534    0.2730
   54396.851539   -2197.8816     707.7607   -2216.3938     707.9545    0.5234
   54396.993552   -5594.3295    1452.8998   -5630.9057    1453.3157    0.5853
   54397.048353    -720.7464    1316.9491    -737.7274    1317.1802    0.1541
   54397.154204   -4418.9359     755.4417   -4463.1051     755.6642    0.6701
   54397.888667   -1399.3176     781.1514   -1419.4635     781.3455    0.3669
   54398.013865   -5754.6988    1441.5943   -5786.6770    1441.9416    0.6987
   54398.090305    -840.5042     446.3623    -847.3307     446.4871    0.3803
   54398.837015    -641.3477     772.6738    -641.8061     772.8749    0.1876
   54402.023185    -621.5979    1234.7688    -615.7196    1234.9947    0.1266
   54403.034103    1269.0277    1355.9152    1264.3551    1356.1392    0.4422
   54405.005508   -2455.5352    1256.1264   -2459.1564    1256.3880    0.4558
   54405.927183     281.3179    1396.9601     258.9537    1397.2709    0.0378
   54406.907883    -427.5934     349.5626    -429.1175     349.6472    0.2037
   54407.841616    1055.8122     866.7447    1060.3374     866.9180    0.2906
   54408.931783    3570.3450    1407.3901    3620.6770    1407.6074    0.6681
   54409.888016    1517.8794     708.6921    1541.0398     708.8429    0.3374
   54449.848981    7286.8283    1220.1018    7302.7463    1220.3078    0.7102
   54458.951591    5865.8252    1437.1984    5869.2911    1437.4114    0.8648
   54464.980226    7664.3544    1439.7170    7644.3851    1439.9499    0.8505
   54468.853790    8691.4463    1312.8230    8674.9063    1313.0420    0.9000
   54472.924215    4123.3595    1099.5426    4122.4217    1099.7396    0.4961
   54477.876428    3711.1858     670.2881    3721.0167     670.4296    0.6169
   54478.915807    9022.0334    1442.1509    9005.8327    1442.3933    0.8796
   54481.899128    1503.5958     786.0223    1486.0458     786.1449    0.3803
   54721.979146    8605.6371    1270.4368    8599.8470    1270.6551    0.9066
   54722.130799   11371.2210    1420.7468   11340.5376    1421.0130    0.9072
   54722.964461   10553.2377    1430.1141   10517.2662    1430.3824    0.9328
   54723.150340    6601.7012    1438.3854    6576.9344    1438.6288    0.8236
   54728.888316    6593.1662    1402.4081    6581.5924    1402.5865    0.9294
   54729.115002    8205.2560    1383.2274    8175.0080    1383.4879    0.7171
   54729.992063   10742.6417    1275.6125   10708.1536    1275.8675    0.9162
   54730.867771   12334.7666    1385.1011   12315.9136    1385.3367    0.9681
   54731.112905    9908.3831    1144.5335    9897.8249    1144.7644    0.9185
   54731.858816    6729.4000     829.9797    6721.0797     830.1654    0.8041
   54732.056065   14976.4480    1315.7182   14947.5729    1316.0351    0.8848
   54732.117206    2633.1737     394.6685    2641.4999     394.7641    0.5674
